label,text
0,"nice. wait...should you be texting right now? i'm not gonna pay your ticket, ya know!"
0,howz that persons story
0,"it wont b until 2.15 as trying 2 sort house out, is that ok?"
0,i'm reaching home in 5 min.
0,k i'll be there before 4.
0,hi! you just spoke to maneesha v. we'd like to know if you were satisfied with the experience. reply toll free with yes or no.
0,"oh... i was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... okie lor, u call me when ready..."
1,you can donate £2.50 to unicef's asian tsunami disaster support fund by texting donate to 864233. £2.50 will be added to your next bill
0,hello boytoy ! geeee ... i'm missing you today. i like to send you a tm and remind you i'm thinking of you ... and you are loved ... *loving kiss*
0,oh fuck. juswoke up in a bed on a boatin the docks. slept wid 25 year old. spinout! giv u da gossip l8r. xxx
0,from here after the performance award is calculated every two month.not for current one month period..
0,"haha better late than ever, any way i could swing by?"
0,shall i get my pouch?
0,how would my ip address test that considering my computer isn't a minecraft server
0,i am late. i will be there at
0,"we spend our days waiting for the ideal path to appear in front of us.. but what we forget is.. ""paths are made by walking.. not by waiting.."" goodnight!"
0,i will take care of financial problem.i will help:)
0,"sorry, i guess whenever i can get a hold of my connections, maybe an hour or two? i'll text you"
1,"win the newest harry potter and the order of the phoenix (book 5) reply harry, answer 5 questions - chance to be the first among readers!"
0,"hi, mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com it s a great place to send free sms to people for more visit fullonsms.com"
1,camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days
0,ok then no need to tell me anything i am going to sleep good night
1,missed call alert. these numbers called but left no message. 07008009200
1,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. 150p/msg rcvd. custcare:08718720201
1,free unlimited hardcore porn direct 2 your mobile txt porn to 69200 & get free access for 24 hrs then chrgd@50p per day txt stop 2exit. this msg is free
0,thanks for your message. i really appreciate your sacrifice. i'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. i'm in class now. do have a wonderful day.
0,jason says it's cool if we pick some up from his place in like an hour
0,thanks for being there for me just to talk to on saturday. you are very dear to me. i cherish having you as a brother and role model.
1,guess who am i?this is the first time i created a web page www.asjesus.com read all i wrote. i'm waiting for your opinions. i want to be your friend 1/1
0,k.k:)advance happy pongal.
0,aiyah e rain like quite big leh. if drizzling i can at least run home.
0,that's necessarily respectful
0,all will come alive.better correct any good looking figure there itself..
1,83039 62735=£450 uk break accommodationvouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541
0,"its ok, if anybody asks abt me, u tel them..:-p"
0,"sorry, i'll call later"
0,this is all just creepy and crazy to me.
0,"neither [in sterm voice] - i'm studying. all fine with me! not sure the  thing will be resolved, tho. anyway. have a fab hols"
0,"buzz! hey, my love ! i think of you and hope your day goes well. did you sleep in ? i miss you babe. i long for the moment we are together again*loving smile*"
1,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow
0,no message..no responce..what happend?
0,is xy in ur car when u picking me up?
0,i'm going 2 orchard now laready me reaching soon. u reaching?
0,she's fine. good to hear from you. how are you my dear? happy new year oh.
0,says the  &lt;#&gt;  year old with a man and money. i'm down to my last  &lt;#&gt; . still waiting for that check.
0,then ü ask dad to pick ü up lar... ü wan 2 stay until 6 meh...
0,no screaming means shouting..
0,wat time ü finish?
0,i gotta collect da car at 6 lei.
0,"dear, will call tmorrow.pls accomodate."
0,up to ü... ü wan come then come lor... but i din c any stripes skirt...
0,what * u wearing?
0,well good morning mr . hows london treatin' ya treacle?
1,"win the newest “harry potter and the order of the phoenix (book 5) reply harry, answer 5 questions - chance to be the first among readers!"
0,well there's still a bit left if you guys want to tonight
0,i lost 4 pounds since my doc visit last week woot woot! now i'm gonna celebrate by stuffing my face!
0,huh so slow i tot u reach long ago liao... u 2 more days only i 4 more leh...
0,uncle abbey! happy new year. abiola
0,i jokin oni lar.. ü busy then i wun disturb ü.
0,"sez, hows u & de arab boy? hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
0,jade its paul. y didnt u txt me? do u remember me from barmed? i want 2 talk 2 u! txt me
0,"sorry, i'll call later"
1,u 447801259231 have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094597
0,when you and derek done with class?
0,nite nite pocay wocay luv u more than n e thing 4eva i promise ring u 2morrowxxxx
0,s..antha num corrct dane
0,yup i've finished c ü there...
0,"life alle mone,eppolum oru pole allalo"
0,ok i wont call or disturb any one. i know all are avoiding me. i am a burden for all
0,"omw back to tampa from west palm, you hear what happened?"
0,poor girl can't go one day lmao
0,good. no swimsuit allowed :)
0,"i know dat feelin had it with pete! wuld get with em , nuther place nuther time mayb?"
0,aiyah u did ok already lar. e nydc at wheellock?
0,did u got that persons story
1,you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+
0,"sweetheart, hope you are not having that kind of day! have one with loads of reasons to smile. biola"
0,this is my number by vivek..
1,send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.
0,the beauty of life is in next second.. which hides thousands of secrets. i wish every second will be wonderful in ur life...!! gud n8
0,no one interested. may be some business plan.
1,sunshine quiz wkly q! win a top sony dvd player if u know which country liverpool played in mid week? txt ansr to 82277. £1.50 sp:tyrone
0,ok...
0,don no da:)whats you plan?
0,"it's cool, let me know before it kicks off around  &lt;#&gt; , i'll be out and about all day"
0,dunno lei... i thk mum lazy to go out... i neva ask her yet...
0,"hi hun! im not comin 2nite-tell every1 im sorry 4 me, hope u ava goodtime!oli rang melnite ifink it mite b sorted,but il explain everythin on mon.l8rs.x"
0,am okay. will soon be over. all the best
1,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www.getzed.co.uk pobox 36504 w45wq norm150p/tone 16+
0,i cant pick the phone right now. pls send a message
0,at home also.
0,"give her something to drink, if she takes it and doesn't vomit then you her temp might drop. if she unmits however let me know."
0,"good good, billy mates all gone. just been jogging, again! did enjoy concert?"
0,i take it the post has come then! you must have 1000s of texts now! happy reading. my one from wiv hello caroline at the end is my favourite. bless him
0,"no, i was trying it all weekend ;v"
0,just sleeping..and surfing
0,"i call you later, don't have network. if urgnt, sms me."
0,"er yeah, i will b there at 15:26, sorry! just tell me which pub/cafe to sit in and come wen u can"
0,so wats ur opinion abt him and how abt is character?
1,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had. to claim 4 free reply with claim to this msg. 2 stop txt stop
0,guai... ü shd haf seen him when he's naughty... ü so free today? can go jogging...
0,geeeee ... i love you so much i can barely stand it
0,lolnice. i went from a fish to ..water.?
0,"awesome, that gonna be soon or later tonight?"
0,and maybe some pressies
0,i really need 2 kiss u i miss u my baby from ur baby 4eva
0,yar lor... keep raining non stop... or u wan 2 go elsewhere?
0,today is accept day..u accept me as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy
0,is she replying. has boye changed his phone number
0,lmao where's your fish memory when i need it?
0,"wiskey brandy rum gin beer vodka scotch shampain wine ""kudi""yarasu dhina vaazhthukkal. .."
0,"sorry, i'll call later"
0,by monday next week. give me the full gist
1,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!
0,gokila is talking with you aha:)
